"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","Debt1","Debt2","RGDP","GDPalt","Debtalt","GDP2alt","RGDP2alt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","GDP"
"Sweden",1940,3625,14714.91994,NA,7450.18619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.51077,NA,NA
"Sweden",1941,5170,16291.07222,NA,7485.03608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.64855,NA,NA
"Sweden",1942,6926.9,17748.08403,NA,7456.38984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.02516,NA,NA
"Sweden",1943,8731.8,19062.00049,NA,7764.50501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.50181,NA,NA
"Sweden",1944,9773.7,19855.63116,NA,8068.16768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.09839,NA,NA
"Sweden",1945,10952.8,20804.68648,NA,8362.95992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.77181,NA,NA
"Sweden",1946,11194.9,23696.2343,NA,9316.28745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.35276,NA,NA
"Sweden",1947,11141.9,26393.38601,NA,10055.68809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.4722,NA,NA
"Sweden",1948,11486.9,28833.181,NA,10288.55566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.24518,NA,NA
"Sweden",1949,11861.1,30209.45674,NA,10591.97813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.21072,NA,NA
"Sweden",1950,12464,33094.95543,32066,11228.32796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.74518,NA,NA
"Sweden",1951,12823,40932.86781,39593,11562.60971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.01063,NA,NA
"Sweden",1952,12710,44508.02866,43159,11627.77771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.7733,NA,NA
"Sweden",1953,13852,45615.26782,44437,12096.89146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.08256,NA,NA
"Sweden",1954,15059,48552.72514,47279,12735.39725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.24233,NA,NA
"Sweden",1955,16081,52236.67897,50827,13093.36209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.95543,NA,NA
"Sweden",1956,16966,57005.97605,55241,13550.85737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.68169,NA,NA
"Sweden",1957,19095,61064.14411,58963,13968.53604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.15493,NA,NA
"Sweden",1958,19851,64154.63219,62269,14476.88428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.15221,NA,NA
"Sweden",1959,21772,68158.63476,66245,15157.36521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.67337,NA,NA
"Sweden",1960,22770,74380.14119,72161,16009.65717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.59547,NA,NA
"Sweden",1961,22412,81244.04593,78522,16824.79189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.88292,NA,NA
"Sweden",1962,21325,88318.72557,85196,17842.28049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.99685,NA,NA
"Sweden",1963,21518,95275.75471,91007,18782.69835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.25275,NA,NA
"Sweden",1964,21769,106808.69601,101508,20291.0229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.38399,NA,NA
"Sweden",1965,21512,118166.84856,111664,21327.89375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.04837,NA,NA
"Sweden",1966,23206,128089.94516,121617,22260.97576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.40131,NA,NA
"Sweden",1967,25778,138751.50428,132066,22975.22754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.91787,NA,NA
"Sweden",1968,29416,147474.63667,140024,23987.47894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.7984,NA,NA
"Sweden",1969,39943,159867.69551,152127,25335.40588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.00507,NA,NA
"Sweden",1970,36155,178080.43029,172226,26751.68135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.67939,NA,NA
"Sweden",1971,38786,192559.01306,186215,26832.26226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.63987,NA,NA
"Sweden",1972,45136,209127.10851,203758,27718.30753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.47286,NA,NA
"Sweden",1973,51287,232717.58375,226744,28813.37022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.67221,NA,NA
"Sweden",1974,62014,269677.86414,256127,29456.18097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915.52216,NA,NA
"Sweden",1975,73467,313884.16744,300785,30071.5416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.79141,NA,NA
"Sweden",1976,80411,351787.25301,340197,30206.08279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.62388,NA,NA
"Sweden",1977,97981,379488.00344,370016,29776.83351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274.44042,NA,NA
"Sweden",1978,131175,422738.64653,412450,30436.79216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.9067,NA,NA
"Sweden",1979,175145,475177.19512,462307,31640.92932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.78015,NA,NA
"Sweden",1980,229588,536997.68482,548581,32463.25966,1485844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654.17056,36.9205,NA
"Sweden",1981,295590,587727.87878,599426,32682.93038,1482839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1798.27167,40.42421,NA
"Sweden",1982,377089,646011.05501,656083,32928.99835,1500531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.83026,43.72339,NA
"Sweden",1983,460196,723993.30788,736242,33808.26261,1527687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141.46854,48.19325,NA
"Sweden",1984,534622,811918.77862,826116,35324.79692,1592939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2298.43863,51.86112,NA
"Sweden",1985,595695,880160.63913,899754,36184.2299,1627819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2432.44265,55.27359,NA
"Sweden",1986,630784,968116.05535,985263,36778.93922,1674392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632.2566,58.84303,NA
"Sweden",1987,622272,1046059.13007,1068070,37908.04793,1732278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759.46451,61.65696,NA
"Sweden",1988,609940,1141965.15542,1165480,38688.63372,1778468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2951.68127,65.53281,NA
"Sweden",1989,600047,1262059.79518,1293300,39590.38243,1827894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3187.7939,70.75356,NA
"Sweden",1990,618570,1380287.3175,1421420,40524.20967,1846361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406.08078,76.98494,NA
"Sweden",1991,692958,1463641.50774,1532490,40386.65426,1825658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624.0722,83.94179,NA
"Sweden",1992,880802,1473313.39364,1529380,39614.16926,1803686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3719.15762,84.79192,NA
"Sweden",1993,1132268,1487793.57505,1573380,38800.59741,1766570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3834.46048,89.06412,NA
"Sweden",1994,1286596,1582615.22632,1679180,39913.95481,1836294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3965.06744,91.44396,NA
"Sweden",1995,1386165,1713481.67432,1809760,41153.40089,1909251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4163.64538,94.789,NA
"Sweden",1996,1411193,1755796.94254,1852090,41671.70173,1937136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4213.40351,95.6097,NA
"Sweden",1997,1432076,1826813.76452,1927000,42775.2017,1984795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4270.73092,97.08811,NA
"Sweden",1998,1448859,1899317.58681,2012090,44334.55556,2060494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284.0569,97.65085,NA
"Sweden",1999,1374179,1988329.29678,2123970,46328.09241,2155182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4291.84366,98.55177,NA
"Sweden",2000,1279205,2105179.93871,2249990,48302.71656,2249987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4358.30547,100.00013,NA
"Sweden",2001,1156827,NA,2326180,NA,2273786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.30426,NA
"Sweden",2002,1160329,NA,2420760,NA,2328614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.95712,NA
"Sweden",2003,1228740.5,NA,2515150,NA,2373151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.98356,NA
"Sweden",2004,1257326,NA,2624960,NA,2471092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.22672,NA
"Sweden",2005,1308572,NA,2735220,NA,2552597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.1544,NA
"Sweden",2006,1269957,NA,2900790,NA,2660992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.0116,NA
"Sweden",2007,1167998,NA,3063870,NA,2729106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.26643,NA
"Sweden",2008,1118877,NA,3156880,NA,2724874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.85416,NA
"Sweden",2009,1088724.87227,NA,3089170,NA,2593323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.12014,NA
"Sweden",2010,NA,NA,NA,NA,2623727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UK",1830,796.742,NA,NA,NA,NA,1.22,NA,NA,NA,"39559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483
"UK",1831,783.1,NA,NA,NA,NA,1.16,NA,NA,NA,"41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480
"UK",1832,781.1,NA,NA,NA,NA,1.13,NA,NA,NA,"40737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459
"UK",1833,779.8,NA,NA,NA,NA,1.1,NA,NA,NA,"41326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453
"UK",1834,779.6,NA,NA,NA,NA,1.12,NA,NA,NA,"43094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481
"UK",1835,772.2,NA,NA,NA,NA,1.12,NA,NA,NA,"45282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508
"UK",1836,787.5,NA,NA,NA,NA,1.17,NA,NA,NA,"46124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542
"UK",1837,788.4,NA,NA,NA,NA,1.14,NA,NA,NA,"45787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521
"UK",1838,786.3,NA,NA,NA,NA,1.14,NA,NA,NA,"48312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553
"UK",1839,785.4,NA,NA,NA,NA,1.16,NA,NA,NA,"50417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582
"UK",1840,786.5,NA,NA,NA,NA,1.11,NA,NA,NA,"48986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546
"UK",1841,787.4,NA,NA,NA,NA,1.1,NA,NA,NA,"47218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520
"UK",1842,790.9,NA,NA,NA,NA,1.07,NA,NA,NA,"46882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500
"UK",1843,791.3,NA,NA,NA,NA,1.03,NA,NA,NA,"48312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498
"UK",1844,790.6,NA,NA,NA,NA,1.07,NA,NA,NA,"50922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543
"UK",1845,787.6,NA,NA,NA,NA,1.07,NA,NA,NA,"53615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575
"UK",1846,785.1,NA,NA,NA,NA,1.07,NA,NA,NA,"57234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614
"UK",1847,782.9,NA,NA,NA,NA,1.14,NA,NA,NA,"55803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638
"UK",1848,790.3,NA,NA,NA,NA,1.07,NA,NA,NA,"57571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614
"UK",1849,791.8,NA,NA,NA,NA,1.07,NA,NA,NA,"58413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625
"UK",1850,790.9,NA,NA,NA,NA,1,NA,NA,NA,"57403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572
"UK",1851,787,NA,NA,NA,NA,1,NA,NA,NA,"59928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601
"UK",1852,782.9,NA,NA,NA,NA,0.99,NA,NA,NA,"61106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607
"UK",1853,779.4,NA,NA,NA,NA,1.08,NA,NA,NA,"62873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678
"UK",1854,771.3,NA,NA,NA,NA,1.12,NA,NA,NA,"63968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718
"UK",1855,805,NA,NA,NA,NA,1.14,NA,NA,NA,"64893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739
"UK",1856,834,NA,NA,NA,NA,1.14,NA,NA,NA,"67587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769
"UK",1857,836,NA,NA,NA,NA,1.13,NA,NA,NA,"68631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779
"UK",1858,830,NA,NA,NA,NA,1.1,NA,NA,NA,"68394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752
"UK",1859,827,NA,NA,NA,NA,1.11,NA,NA,NA,"71369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794
"UK",1860,822,NA,NA,NA,NA,1.12,NA,NA,NA,"72721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812
"UK",1861,821,NA,NA,NA,NA,1.15,NA,NA,NA,"73931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847
"UK",1862,824,NA,NA,NA,NA,1.15,NA,NA,NA,"74672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860
"UK",1863,825,NA,NA,NA,NA,1.17,NA,NA,NA,"76501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896
"UK",1864,821,NA,NA,NA,NA,1.21,NA,NA,NA,"77789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945
"UK",1865,816,NA,NA,NA,NA,1.2,NA,NA,NA,"81080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975
"UK",1866,807,NA,NA,NA,NA,1.24,NA,NA,NA,"82016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020
"UK",1867,805,NA,NA,NA,NA,1.23,NA,NA,NA,"81245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002
"UK",1868,806,NA,NA,NA,NA,1.2,NA,NA,NA,"83723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001
"UK",1869,805,NA,NA,NA,NA,1.18,NA,NA,NA,"85218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006
"UK",1870,801,NA,NA,NA,NA,1.16,NA,NA,NA,"92071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064
"UK",1871,796,NA,NA,NA,NA,1.19,NA,NA,NA,"96987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150
"UK",1872,793,NA,NA,NA,NA,1.25,NA,NA,NA,"97396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220
"UK",1873,785,NA,NA,NA,NA,1.3,NA,NA,NA,"98302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280
"UK",1874,779,NA,NA,NA,NA,1.25,NA,NA,NA,"102182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272
"UK",1875,775,NA,NA,NA,NA,1.21,NA,NA,NA,"103338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245
"UK",1876,777,NA,NA,NA,NA,1.18,NA,NA,NA,"104081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229
"UK",1877,770,NA,NA,NA,NA,1.16,NA,NA,NA,"104733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216
"UK",1878,772,NA,NA,NA,NA,1.13,NA,NA,NA,"105079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184
"UK",1879,773,NA,NA,NA,NA,1.11,NA,NA,NA,"103079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142
"UK",1880,772,NA,NA,NA,NA,1.1,NA,NA,NA,"110372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218
"UK",1881,766,NA,NA,NA,NA,1.1,NA,NA,NA,"112780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243
"UK",1882,761,NA,NA,NA,NA,1.12,NA,NA,NA,"114646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283
"UK",1883,754,NA,NA,NA,NA,1.09,NA,NA,NA,"118047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285
"UK",1884,746,NA,NA,NA,NA,1.06,NA,NA,NA,"116995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244
"UK",1885,740,NA,NA,NA,NA,1.05,NA,NA,NA,"116119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217
"UK",1886,742,NA,NA,NA,NA,1.05,NA,NA,NA,"116847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226
"UK",1887,736,NA,NA,NA,NA,1.05,NA,NA,NA,"121556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278
"UK",1888,706,NA,NA,NA,NA,1.06,NA,NA,NA,"125338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333
"UK",1889,698,NA,NA,NA,NA,1.09,NA,NA,NA,"129385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408
"UK",1890,690,NA,NA,NA,NA,1.1,NA,NA,NA,"130532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442
"UK",1891,684,NA,NA,NA,NA,1.08,NA,NA,NA,"133582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444
"UK",1892,678,NA,NA,NA,NA,1.07,NA,NA,NA,"130946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405
"UK",1893,671,NA,NA,NA,NA,1.08,NA,NA,NA,"130119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406
"UK",1894,666,NA,NA,NA,NA,1.09,NA,NA,NA,"136123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484
"UK",1895,657,NA,NA,NA,NA,1.08,NA,NA,NA,"140621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521
"UK",1896,648,NA,NA,NA,NA,1.07,NA,NA,NA,"146610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570
"UK",1897,641,NA,NA,NA,NA,1.09,NA,NA,NA,"148272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616
"UK",1898,634,NA,NA,NA,NA,1.1,NA,NA,NA,"154937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705
"UK",1899,628,NA,NA,NA,NA,1.13,NA,NA,NA,"160457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809
"UK",1900,629,NA,NA,NA,NA,1.18,NA,NA,NA,"159936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885
"UK",1901,689,NA,NA,NA,NA,1.16,NA,NA,NA,"163303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893
"UK",1902,745,NA,NA,NA,NA,1.15,NA,NA,NA,"165759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906
"UK",1903,771,NA,NA,NA,NA,1.15,NA,NA,NA,"164222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881
"UK",1904,763,NA,NA,NA,NA,1.13,NA,NA,NA,"166111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881
"UK",1905,755,NA,NA,NA,NA,1.14,NA,NA,NA,"170976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949
"UK",1906,743,NA,NA,NA,NA,1.16,NA,NA,NA,"175265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033
"UK",1907,730,NA,NA,NA,NA,1.18,NA,NA,NA,"178599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113
"UK",1908,711,NA,NA,NA,NA,1.17,NA,NA,NA,"171957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"UK",1909,703,NA,NA,NA,NA,1.17,NA,NA,NA,"176024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052
"UK",1910,713,NA,NA,NA,NA,1.18,NA,NA,NA,"180658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2140
"UK",1911,685,NA,NA,NA,NA,1.19,NA,NA,NA,"186619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2227
"UK",1912,675,NA,NA,NA,NA,1.23,NA,NA,NA,"189377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2327
"UK",1913,661,NA,NA,NA,NA,1.23,NA,NA,NA,"197178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420
"UK",1914,651,NA,NA,NA,NA,1.22,NA,NA,NA,"201130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451
"UK",1915,1109,NA,NA,NA,NA,1.39,NA,NA,NA,"212002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2943
"UK",1916,2141,NA,NA,NA,NA,1.6,NA,NA,NA,"214415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3434
"UK",1917,4011,NA,NA,NA,NA,2.01,NA,NA,NA,"213105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276
"UK",1918,5872,NA,NA,NA,NA,2.35,NA,NA,NA,"217201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5108
"UK",1919,7435,NA,NA,NA,NA,2.74,NA,NA,NA,"200145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5484
"UK",1920,7829,NA,NA,NA,NA,3.31,NA,NA,NA,"180532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5975
"UK",1921,7574,NA,NA,NA,NA,3.01,NA,NA,NA,"163001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4907
"UK",1922,7654,NA,NA,NA,NA,2.6,NA,NA,NA,"171655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4458
"UK",1923,7742,NA,NA,NA,NA,2.41,NA,NA,NA,"176740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4254
"UK",1924,7641,NA,NA,NA,NA,2.36,NA,NA,NA,"185082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4366
"UK",1925,7598,NA,NA,NA,NA,2.35,NA,NA,NA,"191595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4508
"UK",1926,7559,NA,NA,NA,NA,2.34,NA,NA,NA,"185617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4349
"UK",1927,7555,NA,NA,NA,NA,2.3,NA,NA,NA,"199892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4599
"UK",1928,7528,NA,NA,NA,NA,2.28,NA,NA,NA,"201676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4599
"UK",1929,7500,NA,NA,NA,NA,2.26,NA,NA,NA,"207431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692
"UK",1930,7469,NA,NA,NA,NA,2.24,NA,NA,NA,"205780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4615
"UK",1931,7413,NA,NA,NA,NA,2.2,NA,NA,NA,"196234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4316
"UK",1932,7434,NA,NA,NA,NA,2.15,NA,NA,NA,"196368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4223
"UK",1933,7644,NA,NA,NA,NA,2.12,NA,NA,NA,"202613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298
"UK",1934,7822,NA,NA,NA,NA,2.1,NA,NA,NA,"214702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517
"UK",1935,7800,NA,NA,NA,NA,2.12,NA,NA,NA,"222643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4720
"UK",1936,7796,NA,NA,NA,NA,2.14,NA,NA,NA,"233259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4987
"UK",1937,7797,NA,NA,NA,NA,2.21,NA,NA,NA,"241423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5334
"UK",1938,9026,NA,NA,NA,NA,2.26,NA,NA,NA,"243296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5502
"UK",1939,7137,NA,NA,NA,NA,2.33,NA,NA,NA,"254002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5918
"UK",1940,7899,NA,NA,NA,NA,2.57,NA,NA,NA,"279206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183
"UK",1941,10366,NA,NA,NA,NA,2.85,NA,NA,NA,"303518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654
"UK",1942,13041,NA,NA,NA,NA,3.07,NA,NA,NA,"308961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9482
